capsulation		.+ation$
gâtification		.+ation$
obturation		.+ation$
variolisation		.+ation$
machinisation		.+ation$
panification		.+ation$
planétarisation		.+ation$
rationalisation		.+ation$
déminéralisation		.+ation$
palpitation		.+ation$
alphabétisation		.+ation$
désignification		.+ation$
copolycondensation		.+ation$
granulation		.+ation$
vérification		.+ation$
regazéification		.+ation$
hydrogénation		.+ation$
fanatisation		.+ation$
anthropomorphisation		.+ation$
aimantation		.+ation$
valorisation		.+ation$
exsudation		.+ation$
désoxygénation		.+ation$
psychiatrisation		.+ation$
conglutination		.+ation$
invitation		.+ation$
défiscalisation		.+ation$
déspécialisation		.+ation$
asphyxiation		.+ation$
exulcération		.+ation$
limitation		.+ation$
impérialisation		.+ation$
association		.+ation$
optimisation		.+ation$
finlandisation		.+ation$
réaugmentation		.+ation$
panthéonisation		.+ation$
européanisation		.+ation$
élémentation		.+ation$
restructuration		.+ation$
polymérisation		.+ation$
incantation		.+ation$
provocation		.+ation$
supplantation		.+ation$
suroccupation		.+ation$
technicisation		.+ation$
insalivation		.+ation$
incurvation		.+ation$
déodorisation		.+ation$
préadaptation		.+ation$
troncation		.+ation$
purgation		.+ation$
allégation		.+ation$
préoccupation		.+ation$
republication		.+ation$
affirmation		.+ation$
déviation		.+ation$
consolation		.+ation$
caramélisation		.+ation$
déflegmation		.+ation$
masculinisation		.+ation$
compulsation		.+ation$
narcotisation		.+ation$
périclitation		.+ation$
synchronisation		.+ation$
substantialisation		.+ation$
incrustation		.+ation$
irrationalisation		.+ation$
diffamation		.+ation$
approximation		.+ation$
inflammation		.+ation$
extrémisation		.+ation$
domiciliation		.+ation$
illimitation		.+ation$
oxygénation		.+ation$
réparation		.+ation$
computation		.+ation$
télémanipulation		.+ation$
autonomisation		.+ation$
prédestination		.+ation$
métaphorisation		.+ation$
évangélisation		.+ation$
investigation		.+ation$
zonation		.+ation$
taxation		.+ation$
indignation		.+ation$
lyophilisation		.+ation$
déconcertation		.+ation$
novation		.+ation$
crépitation		.+ation$
étatisation		.+ation$
perambulation		.+ation$
colonisation		.+ation$
alcoolification		.+ation$
acclamation		.+ation$
amplification		.+ation$
subérisation		.+ation$
courtisation		.+ation$
graciation		.+ation$
exaltation		.+ation$
expertisation		.+ation$
médiocratisation		.+ation$
désignation		.+ation$
ultrafiltration		.+ation$
jansénisation		.+ation$
insonorisation		.+ation$
nervation		.+ation$
phosphatisation		.+ation$
consécration		.+ation$
instantanéisation		.+ation$
agitation		.+ation$
manducation		.+ation$
emphatisation		.+ation$
mélancolisation		.+ation$
encapsulation		.+ation$
freination		.+ation$
vedettisation		.+ation$
improvisation		.+ation$
intercalation		.+ation$
subjectivisation		.+ation$
affiliation		.+ation$
détérioration		.+ation$
giration		.+ation$
impersonnalisation		.+ation$
adaptation		.+ation$
amorphisation		.+ation$
phonologisation		.+ation$
préhumidification		.+ation$
noctambulation		.+ation$
illumination		.+ation$
dédifférenciation		.+ation$
préimagination		.+ation$
pupinisation		.+ation$
recordation		.+ation$
réconciliation		.+ation$
captation		.+ation$
abcédation		.+ation$
prépublication		.+ation$
adverbialisation		.+ation$
affamation		.+ation$
collectivisation		.+ation$
dispensation		.+ation$
liquidation		.+ation$
donation		.+ation$
dulcification		.+ation$
rhétorisation		.+ation$
segmentation		.+ation$
palpation		.+ation$
sonorisation		.+ation$
renationalisation		.+ation$
évagination		.+ation$
inégalisation		.+ation$
vampirisation		.+ation$
dévoration		.+ation$
oblation		.+ation$
uniformisation		.+ation$
nihilisation		.+ation$
algérianisation		.+ation$
vocifération		.+ation$
émulsification		.+ation$
théologisation		.+ation$
insolation		.+ation$
programmation		.+ation$
titanisation		.+ation$
expiation		.+ation$
autopeptisation		.+ation$
sociologisation		.+ation$
centration		.+ation$
